SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Sinusoid,8-Stretch,365.470,29.479,0.267,0.414
Sinusoid,8-Stretch,365.670,29.486,0.274,0.438
Sinusoid,8-Stretch,365.870,29.492,0.28,0.438
Sinusoid,8-Stretch,366.070,29.499,0.287,0.389
Sinusoid,8-Stretch,366.270,29.506,0.294,0.438
Sinusoid,8-Stretch,366.470,29.513,0.301,0.463
Sinusoid,8-Stretch,366.670,29.519,0.307,0.463
Sinusoid,8-Stretch,366.870,29.526,0.314,0.463
Sinusoid,8-Stretch,367.070,29.533,0.321,0.463
Sinusoid,8-Stretch,367.270,29.54,0.328,0.463
Sinusoid,8-Stretch,367.470,29.547,0.335,0.463
Sinusoid,8-Stretch,367.670,29.552,0.34,0.463
Sinusoid,8-Stretch,367.870,29.562,0.35,0.511
Sinusoid,8-Stretch,368.070,29.569,0.357,0.511
Sinusoid,8-Stretch,368.270,29.577,0.365,0.634
Sinusoid,8-Stretch,368.470,29.584,0.372,0.585
Sinusoid,8-Stretch,368.670,29.591,0.379,0.585
Sinusoid,8-Stretch,368.870,29.599,0.387,0.609
Sinusoid,8-Stretch,369.070,29.607,0.395,0.560
Sinusoid,8-Stretch,369.270,29.614,0.402,0.634
Sinusoid,8-Stretch,369.470,29.621,0.409,0.609
Sinusoid,8-Stretch,369.670,29.629,0.417,0.560
Sinusoid,8-Stretch,369.870,29.636,0.424,0.658
Sinusoid,8-Stretch,370.070,29.644,0.432,0.658
Sinusoid,8-Stretch,370.270,29.651,0.439,0.658
Sinusoid,8-Stretch,370.470,29.659,0.447,0.658
Sinusoid,8-Stretch,370.670,29.666,0.454,0.658
Sinusoid,8-Stretch,370.870,29.674,0.462,0.658
Sinusoid,8-Stretch,371.070,29.681,0.469,0.682
Sinusoid,8-Stretch,371.270,29.689,0.477,0.682
Sinusoid,8-Stretch,371.470,29.696,0.484,0.780
Sinusoid,8-Stretch,371.670,29.702,0.49,0.780
Sinusoid,8-Stretch,371.870,29.712,0.5,0.756
Sinusoid,8-Stretch,372.070,29.719,0.507,0.829
Sinusoid,8-Stretch,372.270,29.727,0.515,0.756
Sinusoid,8-Stretch,372.470,29.734,0.522,0.731
Sinusoid,8-Stretch,372.670,29.742,0.53,0.805
Sinusoid,8-Stretch,372.870,29.749,0.537,0.756
Sinusoid,8-Stretch,373.070,29.756,0.544,0.829
Sinusoid,8-Stretch,373.270,29.764,0.552,0.854
Sinusoid,8-Stretch,373.470,29.772,0.56,0.829
Sinusoid,8-Stretch,373.670,29.779,0.567,0.829
Sinusoid,8-Stretch,373.870,29.786,0.574,0.854
Sinusoid,8-Stretch,374.070,29.794,0.582,0.854
Sinusoid,8-Stretch,374.270,29.801,0.589,0.780
Sinusoid,8-Stretch,374.470,29.809,0.597,0.854
Sinusoid,8-Stretch,374.670,29.816,0.604,0.878
Sinusoid,8-Stretch,374.870,29.824,0.612,0.854
Sinusoid,8-Stretch,375.070,29.831,0.619,0.854
Sinusoid,8-Stretch,375.270,29.839,0.627,0.854
Sinusoid,8-Stretch,375.470,29.846,0.634,0.854
Sinusoid,8-Stretch,375.670,29.852,0.64,0.854
Sinusoid,8-Stretch,375.870,29.861,0.649,0.854
Sinusoid,8-Stretch,376.070,29.868,0.656,0.854
Sinusoid,8-Stretch,376.270,29.875,0.663,0.854
Sinusoid,8-Stretch,376.470,29.881,0.669,0.902
Sinusoid,8-Stretch,376.670,29.888,0.676,0.927
Sinusoid,8-Stretch,376.870,29.895,0.683,0.878
Sinusoid,8-Stretch,377.070,29.901,0.689,0.951
Sinusoid,8-Stretch,377.270,29.908,0.696,0.878
Sinusoid,8-Stretch,377.470,29.915,0.703,0.902
Sinusoid,8-Stretch,377.670,29.921,0.709,0.951
Sinusoid,8-Stretch,377.870,29.928,0.716,0.854
Sinusoid,8-Stretch,378.070,29.935,0.723,0.927
Sinusoid,8-Stretch,378.270,29.942,0.73,0.976
Sinusoid,8-Stretch,378.470,29.948,0.736,1.049
Sinusoid,8-Stretch,378.670,29.955,0.743,1.049
Sinusoid,8-Stretch,378.870,29.962,0.75,1.049
Sinusoid,8-Stretch,379.070,29.968,0.756,1.049
Sinusoid,8-Stretch,379.270,29.975,0.763,1.049
Sinusoid,8-Stretch,379.470,29.982,0.77,1.049
Sinusoid,8-Stretch,379.670,29.987,0.775,1.049
Sinusoid,8-Stretch,379.870,29.995,0.783,1.073
Sinusoid,8-Stretch,380.070,30,0.788,1.049
Sinusoid,8-Stretch,380.270,30.006,0.794,1.073
Sinusoid,8-Stretch,380.470,30.011,0.799,1.073
Sinusoid,8-Stretch,380.670,30.016,0.804,1.098
Sinusoid,8-Stretch,380.870,30.022,0.81,1.122
Sinusoid,8-Stretch,381.070,30.027,0.815,1.049
Sinusoid,8-Stretch,381.270,30.032,0.82,1.122
Sinusoid,8-Stretch,381.470,30.038,0.826,1.122
Sinusoid,8-Stretch,381.670,30.043,0.831,1.073
Sinusoid,8-Stretch,381.870,30.048,0.836,1.147
Sinusoid,8-Stretch,382.070,30.053,0.841,1.073
Sinusoid,8-Stretch,382.270,30.059,0.847,1.122
Sinusoid,8-Stretch,382.470,30.064,0.852,1.171
Sinusoid,8-Stretch,382.670,30.07,0.858,1.196
Sinusoid,8-Stretch,382.870,30.075,0.863,1.244
Sinusoid,8-Stretch,383.070,30.08,0.868,1.244
Sinusoid,8-Stretch,383.270,30.085,0.873,1.244
Sinusoid,8-Stretch,383.470,30.091,0.879,1.244
Sinusoid,8-Stretch,383.670,30.095,0.883,1.244
Sinusoid,8-Stretch,383.870,30.101,0.889,1.244
Sinusoid,8-Stretch,384.070,30.105,0.893,1.220
Sinusoid,8-Stretch,384.270,30.108,0.896,1.244
Sinusoid,8-Stretch,384.470,30.111,0.899,1.244
Sinusoid,8-Stretch,384.670,30.115,0.903,1.244
Sinusoid,8-Stretch,384.870,30.118,0.906,1.244
Sinusoid,8-Stretch,385.070,30.122,0.91,1.244
Sinusoid,8-Stretch,385.270,30.125,0.913,1.244
Sinusoid,8-Stretch,385.470,30.128,0.916,1.244
Sinusoid,8-Stretch,385.670,30.132,0.92,1.244
Sinusoid,8-Stretch,385.870,30.136,0.924,1.244
Sinusoid,8-Stretch,386.070,30.139,0.927,1.318
Sinusoid,8-Stretch,386.270,30.142,0.93,1.293
Sinusoid,8-Stretch,386.470,30.146,0.934,1.244
Sinusoid,8-Stretch,386.670,30.149,0.937,1.318
Sinusoid,8-Stretch,386.870,30.153,0.941,1.269
Sinusoid,8-Stretch,387.070,30.156,0.944,1.293
Sinusoid,8-Stretch,387.270,30.159,0.947,1.318
Sinusoid,8-Stretch,387.470,30.163,0.951,1.293
Sinusoid,8-Stretch,387.670,30.165,0.953,1.318
Sinusoid,8-Stretch,387.870,30.17,0.958,1.293
Sinusoid,8-Stretch,388.070,30.171,0.959,1.269
Sinusoid,8-Stretch,388.270,30.172,0.96,1.342
Sinusoid,8-Stretch,388.470,30.173,0.961,1.269
Sinusoid,8-Stretch,388.670,30.175,0.963,1.293
Sinusoid,8-Stretch,388.870,30.176,0.964,1.293
Sinusoid,8-Stretch,389.070,30.177,0.965,1.244
Sinusoid,8-Stretch,389.270,30.178,0.966,1.293
Sinusoid,8-Stretch,389.470,30.179,0.967,1.269
Sinusoid,8-Stretch,389.670,30.18,0.968,1.269
Sinusoid,8-Stretch,389.870,30.182,0.97,1.318
Sinusoid,8-Stretch,390.070,30.182,0.97,1.244
Sinusoid,8-Stretch,390.270,30.184,0.972,1.269
Sinusoid,8-Stretch,390.470,30.185,0.973,1.318
Sinusoid,8-Stretch,390.670,30.186,0.974,1.244
Sinusoid,8-Stretch,390.870,30.187,0.975,1.293
Sinusoid,8-Stretch,391.070,30.188,0.976,1.244
Sinusoid,8-Stretch,391.270,30.19,0.978,1.269
Sinusoid,8-Stretch,391.470,30.191,0.979,1.318
Sinusoid,8-Stretch,391.670,30.191,0.979,1.293
Sinusoid,8-Recover,391.700,30.191,0.979,1.318
Sinusoid,8-Recover,391.900,30.183,0.971,1.269
Sinusoid,8-Recover,392.100,30.178,0.966,1.318
Sinusoid,8-Recover,392.300,30.173,0.961,1.244
Sinusoid,8-Recover,392.500,30.168,0.956,1.293
Sinusoid,8-Recover,392.700,30.165,0.953,1.318
Sinusoid,8-Recover,392.900,30.148,0.936,1.244
Sinusoid,8-Recover,393.100,30.134,0.922,1.269
Sinusoid,8-Recover,393.300,30.12,0.908,1.244
Sinusoid,8-Recover,393.500,30.106,0.894,1.244
Sinusoid,8-Recover,393.700,30.095,0.883,1.244
Sinusoid,8-Recover,393.900,30.072,0.86,1.196
Sinusoid,8-Recover,394.100,30.049,0.837,1.098
Sinusoid,8-Recover,394.300,30.027,0.815,1.147
Sinusoid,8-Recover,394.500,30.005,0.793,1.049
Sinusoid,8-Recover,394.700,29.987,0.775,1.049
Sinusoid,8-Recover,394.900,29.958,0.746,1.025
Sinusoid,8-Recover,395.100,29.93,0.718,0.902
Sinusoid,8-Recover,395.300,29.902,0.69,0.951
Sinusoid,8-Recover,395.500,29.874,0.662,0.902
Sinusoid,8-Recover,395.700,29.852,0.64,0.878
Sinusoid,8-Recover,395.900,29.82,0.608,0.878
Sinusoid,8-Recover,396.100,29.789,0.577,0.854
Sinusoid,8-Recover,396.300,29.758,0.546,0.780
Sinusoid,8-Recover,396.500,29.727,0.515,0.731
Sinusoid,8-Recover,396.700,29.702,0.49,0.756
Sinusoid,8-Recover,396.900,29.67,0.458,0.658
Sinusoid,8-Recover,397.100,29.639,0.427,0.634
Sinusoid,8-Recover,397.300,29.608,0.396,0.585
Sinusoid,8-Recover,397.500,29.577,0.365,0.536
Sinusoid,8-Recover,397.700,29.552,0.34,0.463
Sinusoid,8-Recover,397.900,29.522,0.31,0.487
Sinusoid,8-Recover,398.100,29.494,0.282,0.414
Sinusoid,8-Recover,398.300,29.466,0.254,0.438
Sinusoid,8-Recover,398.500,29.438,0.226,0.365
Sinusoid,8-Recover,398.700,29.416,0.204,0.292
Sinusoid,8-Recover,398.900,29.392,0.18,0.316
Sinusoid,8-Recover,399.100,29.37,0.158,0.267
Sinusoid,8-Recover,399.300,29.348,0.136,0.267
Sinusoid,8-Recover,399.500,29.326,0.114,0.194
Sinusoid,8-Recover,399.700,29.308,0.096,0.120
Sinusoid,8-Recover,399.900,29.291,0.079,0.096
Sinusoid,8-Recover,400.100,29.277,0.065,0.145
Sinusoid,8-Recover,400.300,29.263,0.051,0.096
Sinusoid,8-Recover,400.500,29.248,0.036,0.072
Sinusoid,8-Recover,400.700,29.237,0.025,0.072
Sinusoid,8-Recover,400.900,29.229,0.017,0.072
Sinusoid,8-Recover,401.100,29.224,0.012,0.072
Sinusoid,8-Recover,401.300,29.22,0.008,0.047
Sinusoid,8-Recover,401.500,29.215,0.003,0.072
Sinusoid,9-Stretch,401.700,29.212,0,0.072
Sinusoid,9-Stretch,401.900,29.216,0.004,0.023
Sinusoid,9-Stretch,402.100,29.218,0.006,0.072
Sinusoid,9-Stretch,402.300,29.219,0.007,0.047
Sinusoid,9-Stretch,402.500,29.22,0.008,0.072
Sinusoid,9-Stretch,402.700,29.221,0.009,0.047
Sinusoid,9-Stretch,402.900,29.222,0.01,0.072
Sinusoid,9-Stretch,403.100,29.223,0.011,0.072
Sinusoid,9-Stretch,403.300,29.224,0.012,0.072
Sinusoid,9-Stretch,403.500,29.225,0.013,0.072
Sinusoid,9-Stretch,403.700,29.227,0.015,0.072
Sinusoid,9-Stretch,403.900,29.228,0.016,0.072
Sinusoid,9-Stretch,404.100,29.229,0.017,0.072
Sinusoid,9-Stretch,404.300,29.23,0.018,0.072
Sinusoid,9-Stretch,404.500,29.231,0.019,0.072
Sinusoid,9-Stretch,404.700,29.233,0.021,0.072
Sinusoid,9-Stretch,404.900,29.234,0.022,0.072
Sinusoid,9-Stretch,405.100,29.235,0.023,0.072
Sinusoid,9-Stretch,405.300,29.236,0.024,0.072
Sinusoid,9-Stretch,405.500,29.237,0.025,0.072
Sinusoid,9-Stretch,405.700,29.237,0.025,0.072
Sinusoid,9-Stretch,405.900,29.244,0.032,0.072
Sinusoid,9-Stretch,406.100,29.247,0.035,0.120
Sinusoid,9-Stretch,406.300,29.251,0.039,0.072
Sinusoid,9-Stretch,406.500,29.255,0.043,0.072
Sinusoid,9-Stretch,406.700,29.258,0.046,0.072
Sinusoid,9-Stretch,406.900,29.261,0.049,0.072
Sinusoid,9-Stretch,407.100,29.265,0.053,0.096
Sinusoid,9-Stretch,407.300,29.268,0.056,0.072
Sinusoid,9-Stretch,407.500,29.272,0.06,0.145
Sinusoid,9-Stretch,407.700,29.275,0.063,0.169
Sinusoid,9-Stretch,407.900,29.278,0.066,0.096
Sinusoid,9-Stretch,408.100,29.282,0.07,0.169
Sinusoid,9-Stretch,408.300,29.285,0.073,0.096
Sinusoid,9-Stretch,408.500,29.289,0.077,0.120
Sinusoid,9-Stretch,408.700,29.292,0.08,0.169
Sinusoid,9-Stretch,408.900,29.295,0.083,0.072
Sinusoid,9-Stretch,409.100,29.299,0.087,0.145
Sinusoid,9-Stretch,409.300,29.303,0.091,0.120
Sinusoid,9-Stretch,409.500,29.306,0.094,0.096
Sinusoid,9-Stretch,409.700,29.308,0.096,0.169
Sinusoid,9-Stretch,409.900,29.316,0.104,0.072
Sinusoid,9-Stretch,410.100,29.321,0.109,0.169
Sinusoid,9-Stretch,410.300,29.327,0.115,0.218
Sinusoid,9-Stretch,410.500,29.332,0.12,0.267
Sinusoid,9-Stretch,410.700,29.337,0.125,0.267
Sinusoid,9-Stretch,410.900,29.343,0.131,0.243
Sinusoid,9-Stretch,411.100,29.348,0.136,0.267
Sinusoid,9-Stretch,411.300,29.354,0.142,0.267
Sinusoid,9-Stretch,411.500,29.359,0.147,0.267
Sinusoid,9-Stretch,411.700,29.364,0.152,0.267
Sinusoid,9-Stretch,411.900,29.369,0.157,0.267
Sinusoid,9-Stretch,412.100,29.375,0.163,0.267
Sinusoid,9-Stretch,412.300,29.38,0.168,0.267
Sinusoid,9-Stretch,412.500,29.385,0.173,0.292
Sinusoid,9-Stretch,412.700,29.39,0.178,0.292
Sinusoid,9-Stretch,412.900,29.396,0.184,0.340
Sinusoid,9-Stretch,413.100,29.401,0.189,0.292
Sinusoid,9-Stretch,413.300,29.407,0.195,0.316
Sinusoid,9-Stretch,413.500,29.412,0.2,0.365
Sinusoid,9-Stretch,413.700,29.416,0.204,0.267
Sinusoid,9-Stretch,413.900,29.425,0.213,0.340
Sinusoid,9-Stretch,414.100,29.432,0.22,0.316
Sinusoid,9-Stretch,414.300,29.438,0.226,0.316
Sinusoid,9-Stretch,414.500,29.445,0.233,0.438
Sinusoid,9-Stretch,414.700,29.452,0.24,0.438
Sinusoid,9-Stretch,414.900,29.459,0.247,0.463
Sinusoid,9-Stretch,415.100,29.465,0.253,0.389
Sinusoid,9-Stretch,415.300,29.472,0.26,0.438
Sinusoid,9-Stretch,415.500,29.479,0.267,0.438
Sinusoid,9-Stretch,415.700,29.486,0.274,0.438
Sinusoid,9-Stretch,415.900,29.492,0.28,0.438
Sinusoid,9-Stretch,416.100,29.499,0.287,0.389
Sinusoid,9-Stretch,416.300,29.506,0.294,0.414
Sinusoid,9-Stretch,416.500,29.513,0.301,0.438
Sinusoid,9-Stretch,416.700,29.519,0.307,0.463
Sinusoid,9-Stretch,416.900,29.526,0.314,0.463
Sinusoid,9-Stretch,417.100,29.533,0.321,0.463
Sinusoid,9-Stretch,417.300,29.54,0.328,0.463
Sinusoid,9-Stretch,417.500,29.547,0.335,0.463
Sinusoid,9-Stretch,417.700,29.552,0.34,0.463
Sinusoid,9-Stretch,417.900,29.561,0.349,0.536
Sinusoid,9-Stretch,418.100,29.569,0.357,0.536
Sinusoid,9-Stretch,418.300,29.576,0.364,0.560
Sinusoid,9-Stretch,418.500,29.584,0.372,0.585
Sinusoid,9-Stretch,418.700,29.591,0.379,0.560
Sinusoid,9-Stretch,418.900,29.599,0.387,0.609
Sinusoid,9-Stretch,419.100,29.606,0.394,0.609
Sinusoid,9-Stretch,419.300,29.614,0.402,0.536
Sinusoid,9-Stretch,419.500,29.621,0.409,0.634
Sinusoid,9-Stretch,419.700,29.629,0.417,0.609
Sinusoid,9-Stretch,419.900,29.636,0.424,0.609
Sinusoid,9-Stretch,420.100,29.644,0.432,0.634
Sinusoid,9-Stretch,420.300,29.651,0.439,0.658
Sinusoid,9-Stretch,420.500,29.659,0.447,0.658
Sinusoid,9-Stretch,420.700,29.666,0.454,0.658
Sinusoid,9-Stretch,420.900,29.674,0.462,0.658
Sinusoid,9-Stretch,421.100,29.681,0.469,0.658
Sinusoid,9-Stretch,421.300,29.689,0.477,0.682
Sinusoid,9-Stretch,421.500,29.696,0.484,0.731
Sinusoid,9-Stretch,421.700,29.702,0.49,0.805
Sinusoid,9-Stretch,421.900,29.712,0.5,0.756
Sinusoid,9-Stretch,422.100,29.719,0.507,0.780
Sinusoid,9-Stretch,422.300,29.727,0.515,0.805
Sinusoid,9-Stretch,422.500,29.734,0.522,0.731
Sinusoid,9-Stretch,422.700,29.742,0.53,0.756
Sinusoid,9-Stretch,422.900,29.749,0.537,0.780
Sinusoid,9-Stretch,423.100,29.756,0.544,0.756
Sinusoid,9-Stretch,423.300,29.764,0.552,0.829
Sinusoid,9-Stretch,423.500,29.772,0.56,0.854
Sinusoid,9-Stretch,423.700,29.779,0.567,0.854
Sinusoid,9-Stretch,423.900,29.786,0.574,0.854
Sinusoid,9-Stretch,424.100,29.794,0.582,0.805
Sinusoid,9-Stretch,424.300,29.801,0.589,0.829
Sinusoid,9-Stretch,424.500,29.809,0.597,0.829
Sinusoid,9-Stretch,424.700,29.816,0.604,0.805
Sinusoid,9-Stretch,424.900,29.824,0.612,0.854
Sinusoid,9-Stretch,425.100,29.831,0.619,0.902
Sinusoid,9-Stretch,425.300,29.838,0.626,0.878
Sinusoid,9-Stretch,425.500,29.846,0.634,0.854
Sinusoid,9-Stretch,425.700,29.852,0.64,0.854
Sinusoid,9-Stretch,425.900,29.861,0.649,0.854
Sinusoid,9-Stretch,426.100,29.868,0.656,0.854
Sinusoid,9-Stretch,426.300,29.874,0.662,0.878
Sinusoid,9-Stretch,426.500,29.881,0.669,0.854
Sinusoid,9-Stretch,426.700,29.888,0.676,0.902
Sinusoid,9-Stretch,426.900,29.894,0.682,0.902
Sinusoid,9-Stretch,427.100,29.901,0.689,0.878
Sinusoid,9-Stretch,427.300,29.908,0.696,0.951
Sinusoid,9-Stretch,427.500,29.915,0.703,0.878
Sinusoid,9-Stretch,427.700,29.921,0.709,0.902
Sinusoid,9-Stretch,427.900,29.928,0.716,0.976
Sinusoid,9-Stretch,428.100,29.935,0.723,0.878
Sinusoid,9-Stretch,428.300,29.942,0.73,0.927
Sinusoid,9-Stretch,428.500,29.948,0.736,1.000
Sinusoid,9-Stretch,428.700,29.955,0.743,1.049
Sinusoid,9-Stretch,428.900,29.962,0.75,1.025
Sinusoid,9-Stretch,429.100,29.968,0.756,1.049
Sinusoid,9-Stretch,429.300,29.975,0.763,1.049
Sinusoid,9-Stretch,429.500,29.982,0.77,1.049
Sinusoid,9-Stretch,429.700,29.987,0.775,1.049
Sinusoid,9-Stretch,429.900,29.995,0.783,1.049
Sinusoid,9-Stretch,430.100,30,0.788,1.049
Sinusoid,9-Stretch,430.300,30.006,0.794,1.049
Sinusoid,9-Stretch,430.500,30.011,0.799,1.098
Sinusoid,9-Stretch,430.700,30.016,0.804,1.073
Sinusoid,9-Stretch,430.900,30.021,0.809,1.098
Sinusoid,9-Stretch,431.100,30.027,0.815,1.147
Sinusoid,9-Stretch,431.300,30.032,0.82,1.098
Sinusoid,9-Stretch,431.500,30.038,0.826,1.122
Sinusoid,9-Stretch,431.700,30.043,0.831,1.147
Sinusoid,9-Stretch,431.900,30.048,0.836,1.073
Sinusoid,9-Stretch,432.100,30.053,0.841,1.147
Sinusoid,9-Stretch,432.300,30.059,0.847,1.049
Sinusoid,9-Stretch,432.500,30.064,0.852,1.122
Sinusoid,9-Stretch,432.700,30.069,0.857,1.196
Sinusoid,9-Stretch,432.900,30.075,0.863,1.196
Sinusoid,9-Stretch,433.100,30.08,0.868,1.244
Sinusoid,9-Stretch,433.300,30.085,0.873,1.220
Sinusoid,9-Stretch,433.500,30.091,0.879,1.244
Sinusoid,9-Stretch,433.700,30.095,0.883,1.244
Sinusoid,9-Stretch,433.900,30.101,0.889,1.244
Sinusoid,9-Stretch,434.100,30.105,0.893,1.244
Sinusoid,9-Stretch,434.300,30.108,0.896,1.220
Sinusoid,9-Stretch,434.500,30.111,0.899,1.244
Sinusoid,9-Stretch,434.700,30.115,0.903,1.244
Sinusoid,9-Stretch,434.900,30.118,0.906,1.244
Sinusoid,9-Stretch,435.100,30.122,0.91,1.244
Sinusoid,9-Stretch,435.300,30.125,0.913,1.244
Sinusoid,9-Stretch,435.500,30.128,0.916,1.220
Sinusoid,9-Stretch,435.700,30.132,0.92,1.244
Sinusoid,9-Stretch,435.900,30.136,0.924,1.244
Sinusoid,9-Stretch,436.100,30.139,0.927,1.244
Sinusoid,9-Stretch,436.300,30.142,0.93,1.269
Sinusoid,9-Stretch,436.500,30.146,0.934,1.293
Sinusoid,9-Stretch,436.700,30.149,0.937,1.269
Sinusoid,9-Stretch,436.900,30.153,0.941,1.318
Sinusoid,9-Stretch,437.100,30.156,0.944,1.244
Sinusoid,9-Stretch,437.300,30.159,0.947,1.293
Sinusoid,9-Stretch,437.500,30.163,0.951,1.342
Sinusoid,9-Stretch,437.700,30.165,0.953,1.244
Sinusoid,9-Stretch,437.900,30.17,0.958,1.293
Sinusoid,9-Stretch,438.100,30.171,0.959,1.318
Sinusoid,9-Stretch,438.300,30.172,0.96,1.269
Sinusoid,9-Stretch,438.500,30.173,0.961,1.318
Sinusoid,9-Stretch,438.700,30.175,0.963,1.244
Sinusoid,9-Stretch,438.900,30.176,0.964,1.293
Sinusoid,9-Stretch,439.100,30.177,0.965,1.342
Sinusoid,9-Stretch,439.300,30.178,0.966,1.244
Sinusoid,9-Stretch,439.500,30.179,0.967,1.293
Sinusoid,9-Stretch,439.700,30.18,0.968,1.244
Sinusoid,9-Stretch,439.900,30.182,0.97,1.269
Sinusoid,9-Stretch,440.100,30.182,0.97,1.318
Sinusoid,9-Stretch,440.300,30.184,0.972,1.269
Sinusoid,9-Stretch,440.500,30.185,0.973,1.318
Sinusoid,9-Stretch,440.700,30.186,0.974,1.293
Sinusoid,9-Stretch,440.900,30.187,0.975,1.244
Sinusoid,9-Stretch,441.100,30.188,0.976,1.293
Sinusoid,9-Stretch,441.300,30.19,0.978,1.269
Sinusoid,9-Stretch,441.500,30.191,0.979,1.293
Sinusoid,9-Stretch,441.700,30.191,0.979,1.318
Sinusoid,9-Recover,441.730,30.191,0.979,1.318
Sinusoid,9-Recover,441.930,30.183,0.971,1.269
Sinusoid,9-Recover,442.130,30.178,0.966,1.269
Sinusoid,9-Recover,442.330,30.173,0.961,1.318
Sinusoid,9-Recover,442.530,30.168,0.956,1.244
Sinusoid,9-Recover,442.730,30.165,0.953,1.293
Sinusoid,9-Recover,442.930,30.148,0.936,1.269
Sinusoid,9-Recover,443.130,30.134,0.922,1.244
Sinusoid,9-Recover,443.330,30.12,0.908,1.244
Sinusoid,9-Recover,443.530,30.106,0.894,1.244
Sinusoid,9-Recover,443.730,30.095,0.883,1.244
Sinusoid,9-Recover,443.930,30.071,0.859,1.171
Sinusoid,9-Recover,444.130,30.049,0.837,1.049
Sinusoid,9-Recover,444.330,30.027,0.815,1.098
Sinusoid,9-Recover,444.530,30.005,0.793,1.073
Sinusoid,9-Recover,444.730,29.987,0.775,1.049
Sinusoid,9-Recover,444.930,29.958,0.746,1.049
Sinusoid,9-Recover,445.130,29.93,0.718,0.927
Sinusoid,9-Recover,445.330,29.902,0.69,0.902
Sinusoid,9-Recover,445.530,29.875,0.663,0.854
Sinusoid,9-Recover,445.730,29.852,0.64,0.902
Sinusoid,9-Recover,445.930,29.82,0.608,0.854
Sinusoid,9-Recover,446.130,29.789,0.577,0.829
Sinusoid,9-Recover,446.330,29.758,0.546,0.805
Sinusoid,9-Recover,446.530,29.727,0.515,0.756
Sinusoid,9-Recover,446.730,29.702,0.49,0.707
Sinusoid,9-Recover,446.930,29.671,0.459,0.658
Sinusoid,9-Recover,447.130,29.64,0.428,0.609
Sinusoid,9-Recover,447.330,29.608,0.396,0.634
Sinusoid,9-Recover,447.530,29.577,0.365,0.585
Sinusoid,9-Recover,447.730,29.552,0.34,0.463
Sinusoid,9-Recover,447.930,29.523,0.311,0.463
Sinusoid,9-Recover,448.130,29.495,0.283,0.414
Sinusoid,9-Recover,448.330,29.467,0.255,0.438
Sinusoid,9-Recover,448.530,29.439,0.227,0.340
Sinusoid,9-Recover,448.730,29.416,0.204,0.340
Sinusoid,9-Recover,448.930,29.392,0.18,0.267
Sinusoid,9-Recover,449.130,29.37,0.158,0.267
Sinusoid,9-Recover,449.330,29.348,0.136,0.267
Sinusoid,9-Recover,449.530,29.326,0.114,0.169
Sinusoid,9-Recover,449.730,29.308,0.096,0.145
Sinusoid,9-Recover,449.930,29.292,0.08,0.120
Sinusoid,9-Recover,450.130,29.278,0.066,0.096
Sinusoid,9-Recover,450.330,29.263,0.051,0.072
Sinusoid,9-Recover,450.530,29.249,0.037,0.072
Sinusoid,9-Recover,450.730,29.237,0.025,0.072
Sinusoid,9-Recover,450.930,29.229,0.017,0.072
Sinusoid,9-Recover,451.130,29.224,0.012,0.072
Sinusoid,9-Recover,451.330,29.22,0.008,0.072
Sinusoid,9-Recover,451.530,29.215,0.003,0.072
Sinusoid,10-Stretch,451.730,29.212,0,0.072
Sinusoid,10-Stretch,451.930,29.216,0.004,0.047
Sinusoid,10-Stretch,452.130,29.218,0.006,0.072
Sinusoid,10-Stretch,452.330,29.219,0.007,0.072
Sinusoid,10-Stretch,452.530,29.22,0.008,0.072
Sinusoid,10-Stretch,452.730,29.221,0.009,0.072
Sinusoid,10-Stretch,452.930,29.222,0.01,0.072
Sinusoid,10-Stretch,453.130,29.223,0.011,0.072
Sinusoid,10-Stretch,453.330,29.224,0.012,0.072
Sinusoid,10-Stretch,453.530,29.225,0.013,0.047
Sinusoid,10-Stretch,453.730,29.227,0.015,0.072
Sinusoid,10-Stretch,453.930,29.228,0.016,0.072
Sinusoid,10-Stretch,454.130,29.229,0.017,0.072
Sinusoid,10-Stretch,454.330,29.23,0.018,0.072
Sinusoid,10-Stretch,454.530,29.231,0.019,0.072
Sinusoid,10-Stretch,454.730,29.233,0.021,0.072
Sinusoid,10-Stretch,454.930,29.234,0.022,0.072
Sinusoid,10-Stretch,455.130,29.235,0.023,0.072
Sinusoid,10-Stretch,455.330,29.236,0.024,0.072
Sinusoid,10-Stretch,455.530,29.237,0.025,0.072
Sinusoid,10-Stretch,455.730,29.237,0.025,0.072
Sinusoid,10-Stretch,455.930,29.244,0.032,0.072
Sinusoid,10-Stretch,456.130,29.247,0.035,0.072
Sinusoid,10-Stretch,456.330,29.251,0.039,0.072
Sinusoid,10-Stretch,456.530,29.254,0.042,0.072
Sinusoid,10-Stretch,456.730,29.258,0.046,0.072
Sinusoid,10-Stretch,456.930,29.261,0.049,0.072
Sinusoid,10-Stretch,457.130,29.264,0.052,0.096
Sinusoid,10-Stretch,457.330,29.268,0.056,0.145
Sinusoid,10-Stretch,457.530,29.272,0.06,0.072
Sinusoid,10-Stretch,457.730,29.275,0.063,0.145
Sinusoid,10-Stretch,457.930,29.278,0.066,0.120
Sinusoid,10-Stretch,458.130,29.282,0.07,0.096
Sinusoid,10-Stretch,458.330,29.285,0.073,0.169
Sinusoid,10-Stretch,458.530,29.289,0.077,0.072
Sinusoid,10-Stretch,458.730,29.292,0.08,0.120
